timestamp,isInUse,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1709341461625,0,-1.003662,-0.05249023,-0.0690918,-2.328244,0.1374046,-1.091603
1709341463735,0,-1.005127,-0.05688477,-0.06591797,-2.328244,0.3587786,-1.061069
1709341465847,0,-0.9985352,-0.05541992,-0.07519531,-2.045802,0.03053435,-1.022901
1709341467962,0,-1.009033,-0.05786133,-0.07714844,-2.335878,0.2671756,-0.9541985
1709341470120,0,-1.001465,-0.05566406,-0.05639648,-2.175573,0.07633588,-1.083969
1709341472248,0,-1.01416,-0.05102539,-0.07446289,-2.435115,0.4045802,-1.061069
1709341474877,0,-1.005127,-0.05517578,-0.07617188,-2.458015,0.5038168,-1.061069
1709341476986,0,-0.9960938,-0.0612793,-0.06762695,-2.251908,0.2900764,-1.083969
1709341479165,0,-1.000244,-0.0612793,-0.05395508,-2.335878,0.129771,-0.961832
1709341481276,0,-0.984375,-0.0559082,-0.08081055,-2.267176,0.1145038,-0.9770992
1709341483388,0,-0.998291,-0.0480957,-0.06542969,-2.290076,0.4351145,-1.114504
1709341485558,0,-1.000244,-0.05249023,-0.0703125,-2.160305,0.1603053,-0.8091603
1709341490049,0,-1.003662,-0.05419922,-0.06665039,-2.236641,-0.0610687,-1.083969
1709341491901,0,-0.9992676,-0.05126953,-0.07739258,-2.412214,0.08396947,-0.9312977
1709341494014,0,-0.9938965,-0.05078125,-0.06933594,-2.21374,-0.1984733,-1.145038
1709341496126,0,-0.9997559,-0.05566406,-0.05517578,-2.061069,0.2900764,-1.015267
1709341498237,0,-1.005371,-0.05493164,-0.046875,-2.198473,0.3664122,-1.022901
1709341500407,0,-1.007813,-0.05761719,-0.06982422,-2.19084,0.1221374,-1.068702
1709341502567,0,-0.9985352,-0.05566406,-0.07714844,-2.374046,0.05343511,-0.9236641
1709341505216,0,-0.9960938,-0.06225586,-0.046875,-2.19084,-0.1603053,-1.068702
1709341507326,0,-1.008545,-0.0534668,-0.0612793,-2.274809,0.6030535,-1.10687
1709341509442,0,-0.9973145,-0.05126953,-0.0612793,-2.251908,0.1068702,-1.145038
1709341511615,0,-1.00415,-0.05957031,-0.06616211,-2.343511,0.4122138,-0.9694656
1709341516804,0,-1.000488,-0.05200195,-0.06274414,-2.29771,0.2671756,-1.137405
1709341518913,0,-0.984375,-0.05249023,-0.0847168,-2.267176,0.1221374,-1.068702
1709341523397,0,-1.003174,-0.06005859,-0.05664063,-2.183206,0.3587786,-0.9236641
1709341525236,0,-0.9975586,-0.05297852,-0.05664063,-2.167939,0.2061069,-1.206107
1709341527337,0,-1.000244,-0.0534668,-0.06079102,-2.48855,0.0610687,-1.068702
1709341529481,0,-0.9970703,-0.05981445,-0.07666016,-2.442748,0.2671756,-1.076336
1709341531591,0,-0.9963379,-0.05004883,-0.07348633,-2.21374,0.1755725,-1.061069
1709341533703,0,-1.000732,-0.05834961,-0.05004883,-2.114504,0.1832061,-1.114504
1709341535842,0,-1.009521,-0.05151367,-0.07983398,-2.419847,0.3053435,-1.114504
1709341538531,0,-1.004639,-0.05395508,-0.06567383,-2.221374,0.2213741,-1.167939
1709341540677,0,-0.989502,-0.05224609,-0.06958008,-2.473282,-0.0610687,-1.068702
1709341542854,0,-0.9980469,-0.04663086,-0.07006836,-2.137405,0.04580153,-0.9541985
1709341544945,0,-1.003662,-0.05981445,-0.06274414,-2.251908,0.3129771,-1.076336
1709341547082,0,-1.004639,-0.06225586,-0.06030273,-2.236641,0.2977099,-1.038168
1709341549199,0,-1.006592,-0.05737305,-0.06494141,-2.29771,0.3282443,-0.9541985
1709341551368,0,-0.9931641,-0.06787109,-0.04760742,-2.129771,0.1603053,-1.21374
1709341553444,0,-1.00293,-0.0612793,-0.08227539,-2.229008,0.259542,-1.007634
1709341555592,0,-0.9975586,-0.05761719,-0.07006836,-2.442748,0.07633588,-1.007634
1709341557693,0,-1.009277,-0.05322266,-0.0637207,-2.145038,0.3053435,-1.099237
1709341559786,0,-1.005371,-0.05444336,-0.08227539,-2.244275,0.2519084,-0.9465649
1709341561938,0,-1.001953,-0.05395508,-0.06811523,-2.091603,0.4198473,-1.030534
1709341564042,0,-1.001709,-0.06201172,-0.06176758,-2.343511,0.259542,-1.122137
1709341566789,0,-1.001709,-0.05200195,-0.07641602,-2.19084,-0.1068702,-0.9312977
1709341568905,0,-1.002686,-0.05517578,-0.07373047,-2.091603,0.1450382,-1.10687
1709341571021,0,-0.9956055,-0.05834961,-0.05566406,-2.122137,0.1679389,-0.9847328
1709341573137,0,-0.9960938,-0.05175781,-0.08056641,-2.282443,0.1984733,-0.9389313
1709341575244,0,-0.9892578,-0.04858398,-0.06689453,-2.427481,-0.129771,-1.030534
1709341577357,0,-1.000488,-0.05151367,-0.06103516,-2.160305,0.007633588,-1
1709341579385,0,-0.9990234,-0.05444336,-0.06396484,-2.122137,0.2213741,-0.9694656
1709341581520,0,-1.00415,-0.05737305,-0.06762695,-2.137405,0.2137404,-1.160305
1709341583629,0,-1.002441,-0.05688477,-0.07202148,-2.236641,0.2519084,-1.137405
1709341585731,0,-0.9956055,-0.05297852,-0.06079102,-2.152672,0.2061069,-1
1709341587856,0,-1.000244,-0.05664063,-0.08129883,-2.10687,0.2137404,-1.022901
1709341589969,0,-0.998291,-0.05371094,-0.07543945,-2.274809,0.1755725,-1.167939
1709341592079,0,-1.001953,-0.05541992,-0.06762695,-2.10687,0.3129771,-0.9770992
1709341594718,0,-0.9934082,-0.05395508,-0.04443359,-2.122137,0.02290076,-1.083969
1709341596887,0,-0.9916992,-0.05444336,-0.06762695,-2.068702,0.1221374,-1.015267
1709341598992,0,-1.003662,-0.0534668,-0.07104492,-2.305344,0.5725191,-1.022901
1709341601110,0,-0.9960938,-0.05908203,-0.0546875,-2.274809,0.2061069,-0.9923664
1709341603221,0,-0.9968262,-0.04907227,-0.07739258,-2.229008,0.1603053,-0.961832
1709341605375,0,-0.9985352,-0.04760742,-0.06420898,-2.40458,0.2213741,-1.061069
1709341607508,0,-0.9958496,-0.05322266,-0.07177734,-2.251908,-0.02290076,-1.122137
1709341609609,0,-1.005371,-0.05566406,-0.07641602,-2.374046,0.3206107,-1.129771
1709341611712,0,-1.001221,-0.05249023,-0.07080078,-2.160305,0.03053435,-1.061069
1709341613813,0,-1.005127,-0.05151367,-0.06982422,-2.290076,-0.02290076,-1.091603
1709341615941,0,-1.000244,-0.05981445,-0.07177734,-2.19084,0.04580153,-1
1709341618033,0,-0.9960938,-0.04956055,-0.08178711,-2.305344,0.1526718,-1.114504
1709341620118,0,-0.9985352,-0.06225586,-0.06982422,-1.977099,0.3206107,-1
1709341622709,0,-1.000488,-0.0534668,-0.06518555,-2.244275,0.129771,-0.9923664
1709341624848,0,-1.00415,-0.05395508,-0.0612793,-2.122137,0.5572519,-1.236641
1709341626969,0,-1.00415,-0.05761719,-0.07446289,-2.198473,-0.1068702,-1
1709341629081,0,-1.006104,-0.05322266,-0.06665039,-2.473282,0.4198473,-1.045802
1709341631171,0,-0.9958496,-0.05639648,-0.046875,-2.274809,0.2824428,-1.160305
1709341633359,0,-0.9956055,-0.05957031,-0.06591797,-2.137405,0.0610687,-1.290076
1709341635487,0,-0.9938965,-0.05541992,-0.04907227,-2.458015,0.1068702,-1.145038
1709341637596,0,-1.000488,-0.05541992,-0.06591797,-2.21374,0.3358779,-0.961832
1709341639771,0,-1.00293,-0.0534668,-0.05810547,-2.21374,0.2671756,-1.10687
1709341641853,0,-0.996582,-0.05493164,-0.06420898,-2.175573,0.1908397,-1.007634
1709341643962,0,-0.9975586,-0.05615234,-0.04418945,-2.099237,0.09160305,-1.122137
1709341646108,0,-0.994873,-0.05737305,-0.05688477,-2.267176,0.2671756,-1.076336
1709341648219,0,-0.984375,-0.04785156,-0.07958984,-2.274809,0.3435115,-1.076336
1709341650753,0,-0.9875488,-0.05541992,-0.06567383,-2.229008,0.2137404,-1.022901
1709341652897,0,-1.000488,-0.05297852,-0.07666016,-2.221374,0.08396947,-1.061069
1709341657376,0,-1.003418,-0.05639648,-0.07055664,-2.175573,0.5114504,-1.076336
1709341659230,0,-0.9975586,-0.06152344,-0.06518555,-2.198473,0.09160305,-1.145038
1709341661320,0,-1.003418,-0.04907227,-0.07543945,-2.053435,0.519084,-1.091603
1709341663431,0,-0.9970703,-0.05395508,-0.07641602,-2.320611,0.1832061,-1.145038
1709341665570,0,-0.984375,-0.05737305,-0.04931641,-2.198473,0.03816794,-1.091603
1709341667683,0,-1.005859,-0.05419922,-0.05834961,-2.274809,0.259542,-1.099237
1709341669793,0,-0.9970703,-0.05615234,-0.0456543,-2.167939,0.1145038,-1
1709341672017,0,-1.001465,-0.0534668,-0.05981445,-2.137405,0.2900764,-0.9541985
1709341674208,0,-1.005371,-0.05541992,-0.06176758,-2.175573,0.2748091,-0.9541985
1709341676741,0,-1.000244,-0.04907227,-0.07226563,-2.282443,0.1603053,-1.091603
1709341678884,0,-1.002686,-0.0559082,-0.06347656,-2.29771,0.3282443,-1.175573
1709341681506,0,-1.009766,-0.05957031,-0.06713867,-2.183206,0.3969466,-1.10687
1709341683621,0,-1.005371,-0.05957031,-0.07348633,-2.244275,0.2213741,-1.068702
1709341685385,0,-0.9970703,-0.05834961,-0.06958008,-2.152672,0.1755725,-1.053435
1709341687523,0,-0.9985352,-0.05786133,-0.05639648,-2.335878,0.03053435,-1.038168
1709341691748,0,-0.9953613,-0.04858398,-0.06860352,-2.29771,0.2061069,-1.053435
1709341693390,0,-1.001221,-0.05541992,-0.05664063,-2.328244,0.2671756,-0.9923664
1709341695587,0,-1.009766,-0.05102539,-0.06176758,-2.389313,0.4503817,-1.053435
1709341697258,0,-1.001221,-0.05224609,-0.06054688,-2.137405,-0.02290076,-1.091603
1709341699369,0,-1.00415,-0.05957031,-0.07739258,-2.206107,0.2671756,-1.038168
1709341701547,0,-0.9975586,-0.06323242,-0.05737305,-2.21374,0.2671756,-1.061069
1709341703665,0,-0.9956055,-0.05078125,-0.06982422,-2.305344,0.2137404,-1.114504
1709341705768,0,-0.9953613,-0.06347656,-0.06542969,-2.091603,0.129771,-0.9389313
1709341707815,0,-0.994873,-0.05102539,-0.05566406,-2.160305,0.2824428,-0.9923664
1709341710445,0,-0.9931641,-0.05932617,-0.07250977,-2.267176,0.05343511,-1.068702
1709341712616,0,-0.9916992,-0.05566406,-0.06396484,-2.145038,0.06870229,-1.091603
1709341717804,0,-0.9902344,-0.0559082,-0.04711914,-2.335878,-0.1450382,-1.053435
1709341719916,0,-0.9958496,-0.05737305,-0.05737305,-2.244275,0.2900764,-1.137405
1709341722026,0,-0.9943848,-0.05566406,-0.0480957,-2.251908,0.2824428,-1.061069
1709341724147,0,-1.001709,-0.05371094,-0.08374023,-2.335878,0.2137404,-1.129771
1709341726252,0,-1.005127,-0.05419922,-0.07055664,-2.152672,0.4274809,-1.10687
1709341728364,0,-0.9990234,-0.05517578,-0.06689453,-2.122137,0.01526718,-1.091603
1709341730477,0,-1.009277,-0.05371094,-0.07543945,-2.129771,0.1679389,-1.091603
1709341732588,0,-0.9980469,-0.06323242,-0.04418945,-2.114504,0.2671756,-1.068702
1709341734253,0,-0.9985352,-0.05444336,-0.07080078,-2.160305,0.4503817,-1.10687
1709341736370,0,-0.9951172,-0.06079102,-0.05297852,-2.274809,0.03053435,-1.229008
1709341738480,0,-1.000244,-0.05151367,-0.05908203,-2.244275,-0.03053435,-1.091603
1709341741101,0,-1.005371,-0.0559082,-0.06982422,-2.29771,0.3740458,-1.114504
1709341743216,0,-0.9987793,-0.05175781,-0.05517578,-2.312977,0.08396947,-1.038168
1709341745329,0,-0.9968262,-0.05175781,-0.07250977,-2.290076,0.01526718,-1.122137
1709341747441,0,-1.002441,-0.05932617,-0.06054688,-2.351145,0.1984733,-1.015267
1709341749560,0,-1.002686,-0.05126953,-0.08837891,-2.19084,0.07633588,-1.198473
1709341751604,0,-0.9990234,-0.06347656,-0.06860352,-2.274809,0.1145038,-1.038168
1709341753727,0,-1.011963,-0.05541992,-0.05859375,-2.183206,0.3664122,-0.8778625
1709341755954,0,-0.9892578,-0.05322266,-0.06494141,-2.442748,0.2748091,-1.030534
1709341758068,0,-0.9973145,-0.05126953,-0.07958984,-2.221374,0.3053435,-1.053435
1709341760244,0,-0.9907227,-0.04345703,-0.0703125,-2.534351,-0.007633588,-0.9694656
1709341762356,0,-1.000977,-0.05859375,-0.07617188,-2.114504,0.007633588,-0.9923664
1709341764468,0,-1.000977,-0.0559082,-0.06445313,-2.206107,0.2137404,-1.038168
1709341766579,0,-1.005859,-0.05493164,-0.06835938,-2.396947,0.3587786,-1.022901
1709341769209,0,-0.9980469,-0.05737305,-0.07861328,-2.259542,0.2977099,-1.114504
1709341771384,0,-0.9973145,-0.04956055,-0.06884766,-2.229008,0.1832061,-1
1709341773505,0,-0.9990234,-0.05224609,-0.06518555,-2.175573,0.1526718,-0.961832
1709341775762,0,-0.9978027,-0.04760742,-0.06567383,-2.145038,0.06870229,-1.099237
1709341777918,0,-0.9936523,-0.06958008,-0.03833008,-2.114504,-0.1221374,-1.038168
1709341779641,0,-0.9951172,-0.06079102,-0.08032227,-2.335878,-0.03053435,-1.129771
1709341781754,0,-1.002197,-0.05932617,-0.06518555,-2.267176,0.09923664,-1.091603
1709341783863,0,-1.001709,-0.05493164,-0.05957031,-2.51145,0.480916,-1.129771
1709341786170,0,-0.9921875,-0.06201172,-0.07299805,-2.183206,0.1832061,-1.099237
1709341788282,0,-0.9887695,-0.05957031,-0.08618164,-2.091603,0.5267176,-1.114504
1709341790392,0,-1.004639,-0.05444336,-0.1079102,-2.763359,-0.05343511,-1.015267
1709341792570,0,-1.011719,-0.05322266,-0.06518555,-2.641221,0.5343512,-1.038168
1709341794684,0,-1.006348,-0.06103516,-0.05517578,-2.007634,0.1755725,-1.10687
1709341797446,0,-1.003662,-0.06420898,-0.06982422,-2.251908,0.3587786,-1.167939
1709341799548,0,-0.9997559,-0.05761719,-0.05566406,-2.251908,-0.1068702,-1.076336
1709341801726,0,-0.9875488,-0.04321289,-0.06982422,-2.19084,-0.06870229,-1
1709341803898,0,-0.994873,-0.05395508,-0.05664063,-2.381679,-0.03816794,-1.152672
1709341806014,0,-1.003906,-0.05053711,-0.06030273,-2.167939,0.3053435,-1.152672
1709341808132,0,-1.005371,-0.05493164,-0.05810547,-2.274809,0.06870229,-1.160305
1709341810302,0,-1.001221,-0.05200195,-0.07202148,-2.099237,0.08396947,-1.137405
1709341812416,0,-0.994873,-0.05737305,-0.06079102,-2.274809,0.2061069,-1.061069
1709341814526,0,-1.005371,-0.06298828,-0.05786133,-2.175573,0.3129771,-1.274809
1709341816642,0,-1.003418,-0.06030273,-0.0703125,-2.541985,0.4885496,-1.045802
1709341818753,0,-1.002197,-0.06152344,-0.06274414,-2.282443,0.3969466,-1.038168
1709341820861,0,-0.9995117,-0.08447266,-0.08569336,0.3664122,1.763359,-1.10687
1709341822975,0,-0.9958496,-0.06103516,-0.06860352,-2.251908,0.1755725,-1.206107
1709341825605,0,-1.000732,-0.05493164,-0.06713867,-2.59542,0.01526718,-1.099237
1709341827716,0,-0.9890137,-0.05908203,-0.1271973,-1.450382,0.1832061,-1.083969
1709341829891,0,-1.053223,-0.08276367,-0.05834961,-2.473282,0.8244275,-1
1709341832004,0,-0.986084,-0.04760742,-0.01855469,-2.519084,1.290076,-1.076336
1709341834178,0,-0.9663086,-0.1105957,-0.04638672,-2.21374,-0.1145038,-1.145038
1709341836226,0,-0.9904785,-0.04760742,-0.03027344,-0.9389313,0.1526718,-1.145038
1709341838339,0,-1.000732,-0.04345703,-0.02270508,-2.587786,-0.07633588,-1
1709341840454,0,-0.9709473,-0.05737305,-0.03564453,-2.244275,0.1832061,-1.236641
1709341842563,0,-0.9777832,-0.06518555,-0.09399414,-1.709924,0.4351145,-1.053435
1709341847749,0,-0.9677734,-0.08959961,-0.02709961,-3.305344,0.4351145,-1.091603
1709341849447,0,-0.9755859,-0.05737305,-0.151123,-2.931298,-0.2442748,-1.007634
1709341851591,0,-1.024902,-0.04101563,-0.01513672,-1.206107,0.832061,-1.015267
1709341853714,0,-1.019043,-0.01000977,-0.015625,-2.099237,0.259542,-1.083969
1709341856458,0,-1.001465,-0.04443359,0.001953125,-2.694656,1.396947,-1.175573
1709341858567,0,-0.9831543,-0.05786133,-0.05908203,-2.206107,-0.04580153,-1.099237
1709341860733,0,-0.9699707,-0.0390625,-0.1484375,-2.335878,-1.610687,-0.9694656
1709341862856,0,-1.004639,-0.05126953,0.01245117,-1.732824,1.076336,-1.045802
1709341864968,0,-1.053223,-0.04760742,0.0004882813,-1.870229,0.6870229,-1.160305
1709341867080,0,-1.005859,-0.07104492,-0.07592773,-1.549618,-0.3587786,-0.9770992
1709341869193,0,-1.014648,-0.06420898,-0.01953125,-2.801527,0.2824428,-1.061069
1709341871307,0,-0.9677734,-0.08154297,-0.1118164,-2.687023,-0.9083969,-1.160305
1709341873422,0,-1.063721,-0.07714844,-0.02880859,-1.19084,0.007633588,-1.160305
1709341875530,0,-0.9990234,-0.0378418,-0.06445313,-3.015267,-0.5419847,-1.145038
1709341877709,0,-1.004883,-0.03393555,-0.08618164,-3.21374,-0.4198473,-1.061069
1709341879818,0,-1.035645,-0.09008789,-0.121582,-1.732824,-0.5419847,-1.175573
1709341881999,0,-0.9941406,-0.0637207,-0.08081055,-1.816794,-0.3969466,-1.099237
1709341884620,0,-0.9550781,-0.03588867,0.02441406,-3.916031,-0.01526718,-1.038168
1709341886798,0,-0.9816895,-0.03491211,-0.08300781,-1.664122,0.6030535,-0.961832
1709341888924,0,-1.0271,-0.04199219,-0.006591797,-2.10687,1.366412,-1.053435
1709341891085,0,-0.9975586,-0.03588867,-0.08447266,-1.877863,-0.3129771,-1.030534
1709341893199,0,-0.9599609,-0.07958984,-0.09179688,-2.358779,-0.3969466,-1.099237
1709341895381,0,-0.9868164,-0.07080078,-0.1560059,-3.725191,0.2290076,-1.129771
1709341897234,0,-1.001221,-0.04760742,0.008544922,-3.061069,0.4656488,-0.961832
1709341899370,0,-1.01709,-0.04443359,-0.1044922,-1.992366,-0.5801527,-1.10687
1709341901459,0,-1.012451,-0.03076172,-0.1115723,-0.5877862,-0.4122138,-1.122137
1709341903570,0,-0.9743652,-0.08886719,-0.07763672,-1.465649,0.2442748,-1.114504
1709341905749,0,-1.02002,-0.03833008,-0.07836914,-0.3816794,-0.1450382,-1.145038
1709341907858,0,-0.9956055,-0.03637695,-0.03613281,-3.480916,0.4351145,-1.015267
1709341909972,0,-0.9470215,-0.03710938,-0.1479492,-1.21374,-0.1755725,-1.114504
1709341912723,0,-1.018311,-0.06274414,-0.02246094,-0.7633588,-0.007633588,-1.251908
1709341914836,0,-0.9709473,-0.05883789,0.03393555,-3.290076,0.8778625,-1.007634
1709341916946,0,-1.028076,-0.1171875,-0.1037598,-1.183206,-0.01526718,-1.244275
1709341919059,0,-0.984375,-0.07788086,-0.07226563,-1.580153,0.610687,-1.198473
1709341921172,0,-0.9936523,-0.02783203,-0.1381836,-4.007634,0.2519084,-0.9541985
1709341923353,0,-0.9987793,-0.04492188,-0.06030273,-1.412214,-0.6030535,-1.083969
1709341925460,0,-1.02002,-0.07421875,-0.1091309,-1.381679,-0.2137404,-0.8778625
1709341927641,0,-1.011719,-0.06274414,-0.1247559,-0.3206107,0.1755725,-1.114504
1709341929764,0,-1.005371,-0.002685547,-0.08251953,-2.954198,-1.015267,-1.015267
1709341931994,0,-0.9716797,-0.05957031,-0.06005859,-3.801527,0.2977099,-1.007634
1709341934168,0,-1.015869,-0.05712891,-0.1777344,-2.961832,-1.091603,-1.083969
1709341936331,0,-1.009277,-0.06225586,-0.05200195,-2.534351,0.4656488,-1.045802
1709341938478,0,-1.023438,-0.07055664,-0.06518555,-2.137405,0.6564885,-1.145038
1709341941086,0,-1.040527,-0.01416016,-0.0246582,-2.572519,0.4427481,-1.038168
1709341943192,0,-1.005859,-0.01782227,-0.1135254,-0.9236641,0.4580153,-1.122137
1709341945312,0,-1.033203,-0.02734375,-0.06860352,-2.725191,0.2519084,-0.9923664
1709341947419,0,-1.000732,-0.0324707,-0.1269531,-2.557252,0.1526718,-1.076336
1709341949597,0,-1.004883,-0.03808594,-0.04931641,-2.396947,-0.1221374,-1.038168
1709341951706,0,-0.9833984,-0.04589844,0.001464844,-2.541985,0.6717557,-0.9160305
1709341953821,0,-1.037354,-0.03442383,-0.03759766,-2.328244,0.4656488,-0.9770992
1709341955929,0,-0.9863281,-0.05541992,-0.08959961,-1.908397,0.4503817,-1.21374
1709341958046,0,-1.014893,-0.02514648,-0.1276855,-1.610687,-0.02290076,-1.053435
1709341960155,0,-1.030029,-0.06835938,-0.1601563,-2.290076,-1.198473,-1.022901
1709341965340,0,-1.022461,-0.06762695,-0.1135254,-2.442748,0.2213741,-1.099237
1709341967457,0,-1.056885,-0.03442383,-0.1513672,-1.442748,0.2671756,-1.167939
1709341969503,0,-0.9658203,-0.06079102,-0.02661133,-1.839695,0.6717557,-0.9389313
1709341972126,0,-0.9973145,-0.0859375,-0.114502,-2.076336,-0.2824428,-1.122137
1709341974242,0,-1.003906,-0.0703125,-0.07202148,-1.709924,0.4580153,-1.167939
1709341976087,0,-0.9892578,-0.05395508,-0.09863281,-1.732824,-0.04580153,-1.015267
1709341978207,0,-1.022461,-0.07543945,-0.001220703,-2.908397,0.09923664,-1.083969
1709341980321,0,-1.026367,-0.02978516,-0.01416016,-2.038168,0.3435115,-1.122137
1709341982429,0,-1.038086,-0.02636719,-0.07788086,-1.664122,-0.2748091,-1.122137
1709341984544,0,-1.022705,-0.05981445,-0.1452637,-0.7175572,0.7862596,-1.007634
1709341986657,0,-1.014893,-0.0612793,-0.1442871,-1.580153,-0.03053435,-1.274809
1709341988772,0,-1.015625,-0.04272461,-0.0925293,-1.076336,0.6564885,-0.8625955
1709341990907,0,-1.035889,-0.0715332,-0.1174316,-2.419847,0.5267176,-1.160305
1709341993122,0,-1.008545,-0.02441406,0.02636719,-2.129771,0.6412213,-1.030534
1709341995226,0,-1.000488,-0.0534668,-0.04003906,-1.900763,0.6641222,-1.244275
1709341997353,0,-0.9787598,-0.05859375,-0.1103516,-2.740458,-0.08396947,-1.221374
1709341999975,0,-0.9836426,-0.02148438,-0.07055664,-3.648855,0.1679389,-1.122137
1709342002083,0,-1.024658,-0.1159668,-0.1040039,-1.854962,0.6717557,-1.122137
1709342004261,0,-1.0271,-0.06396484,-0.015625,-2.671756,1.099237,-1.068702
1709342006349,0,-1.01709,-0.06054688,-0.1188965,-2.396947,0.5267176,-1
1709342008498,0,-1.011963,-0.07202148,-0.09350586,-2.038168,0.5114504,-1.045802
1709342010603,0,-1.023193,-0.05444336,-0.07592773,-1.70229,-0.1603053,-0.9847328
1709342012724,0,-1.00708,-0.08666992,-0.1318359,-2.541985,0.4503817,-1.129771
1709342014871,0,-0.9763184,-0.05566406,-0.07324219,-3.458015,-0.007633588,-1.061069
1709342016964,0,-0.9594727,-0.07128906,0.01074219,-3.061069,1.007634,-0.9847328
1709342019095,0,-0.9919434,-0.06762695,-0.03271484,-1.854962,-0.6183206,-1.274809
1709342021226,0,-1.000977,-0.08081055,-0.02685547,-2.305344,0.4274809,-1.221374
1709342023301,0,-0.9714355,0.01123047,-0.05249023,-3.236641,0.1755725,-1.145038
1709342025446,0,-0.9851074,-0.05029297,-0.09155273,-3.78626,0.3053435,-0.9312977
1709342028079,0,-1.004395,-0.05297852,-0.08081055,-2.572519,-0.8091603,-1.007634
1709342030185,0,-1.029297,0.0009765625,-0.1547852,-1.931298,-1.083969,-1.152672
1709342032301,0,-0.9916992,-0.06030273,-0.0949707,-2.396947,-0.03053435,-1.198473
1709342034441,0,-0.9929199,-0.02685547,-0.1147461,-2.396947,-1.022901,-1.030534
1709342036555,0,-1.018311,-0.04272461,-0.1386719,-3.389313,-0.389313,-1.091603
1709342038698,0,-0.958252,-0.09619141,-0.09936523,-0.8931297,-0.1603053,-1.160305
1709342040831,0,-0.9814453,-0.01513672,-0.08032227,-2.015267,0.1526718,-1.160305
1709342042927,0,-1.012451,-0.09472656,-0.0324707,-2.320611,0.7328244,-1.068702
1709342045084,0,-1.031494,-0.08374023,-0.1733398,-3.145038,0.1450382,-1.160305
1709342047181,0,-0.9528809,-0.08227539,-0.08691406,-3.396947,-0.1374046,-1.183206
1709342049383,0,-1.01123,-0.09790039,0.03540039,-2.175573,1.580153,-1.145038
1709342051471,0,-1.001465,-0.05957031,-0.07910156,-3.396947,-0.1068702,-1
1709342053611,0,-0.9470215,-0.06567383,-0.05200195,-2.152672,0.04580153,-0.9923664
1709342056238,0,-1.02002,-0.05615234,-0.1303711,-1.557252,0.4656488,-1.030534
1709342058420,0,-0.9631348,-0.04492188,0.02929688,-2.687023,0.519084,-1.007634
1709342063598,0,-1.04248,-0.06469727,-0.1040039,-0.4427481,-0.8167939,-1.167939
