timestamp,isInUse,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1709332261788,0,-0.9985352,-0.05297852,-0.05395508,-2.442748,0.01526718,-1.015267
1709332263900,0,-1.004883,-0.05810547,-0.07324219,-2.21374,0.3206107,-1.083969
1709332266013,0,-1.009521,-0.05957031,-0.05908203,-2.29771,0.2366412,-1.114504
1709332268125,0,-1.009277,-0.0612793,-0.08007813,-2.015267,0.389313,-0.9465649
1709332270237,0,-0.9941406,-0.05151367,-0.08398438,-2.045802,0.4122138,-1.061069
1709332272406,0,-0.9985352,-0.05639648,-0.07250977,-2.099237,0.3969466,-0.8473283
1709332275038,0,-0.9997559,-0.05981445,-0.05615234,-2.129771,0.1374046,-1.167939
1709332277153,0,-0.996582,-0.05419922,-0.05639648,-2.229008,0.1832061,-1.091603
1709332279263,0,-0.9990234,-0.05737305,-0.06860352,-1.954198,0.3282443,-1.015267
1709332281376,0,-1.005615,-0.0534668,-0.06225586,-2.480916,0.3816794,-0.961832
1709332283490,0,-1.008789,-0.05859375,-0.07788086,-2.19084,0.4656488,-1.061069
1709332285598,0,-0.9995117,-0.06152344,-0.07495117,-2.312977,0.3435115,-1.129771
1709332287712,0,-0.984375,-0.05078125,-0.07543945,-2.21374,0.2519084,-1
1709332289824,0,-1.006592,-0.0637207,-0.07202148,-2.282443,0.4198473,-1.022901
1709332291940,0,-0.9890137,-0.05224609,-0.05151367,-2.160305,0.1984733,-1.145038
1709332294048,0,-1.001465,-0.05908203,-0.05688477,-1.816794,0.1984733,-1.122137
1709332296160,0,-0.9904785,-0.05053711,-0.06323242,-2.366412,-0.09923664,-1.160305
1709332298054,0,-0.9885254,-0.05419922,-0.06323242,-2.335878,0.03053435,-1.076336
1709332300161,0,-0.9926758,-0.05688477,-0.0715332,-2.244275,0.1755725,-1.083969
1709332302789,0,-1.007324,-0.06054688,-0.0703125,-2.160305,0.4274809,-1
1709332304903,0,-0.9978027,-0.05371094,-0.06176758,-2.129771,0.2748091,-1.21374
1709332307040,0,-1.000244,-0.05761719,-0.07373047,-2.351145,0.4427481,-1.083969
1709332309121,0,-0.9997559,-0.05859375,-0.06030273,-1.839695,0.1526718,-1.053435
1709332311269,0,-1.002686,-0.0480957,-0.08837891,-2.244275,0.480916,-0.9770992
1709332313353,0,-0.984375,-0.03515625,-0.08837891,-2.244275,-1.244275,-1.160305
1709332315496,0,-0.9975586,-0.05615234,-0.04907227,-2.206107,0.2137404,-1.030534
1709332317592,0,-1.009766,-0.07519531,-0.05249023,-2.10687,-0.03816794,-0.9160305
1709332319683,0,-0.9990234,-0.06054688,-0.05957031,-2.206107,0.519084,-1.091603
1709332321864,0,-1.001953,-0.05517578,-0.06152344,-2.160305,0.1679389,-1.152672
1709332323980,0,-0.9997559,-0.05639648,-0.07495117,-1.839695,0.1450382,-1.083969
1709332326150,0,-0.996582,-0.05859375,-0.05664063,-2.022901,0.1603053,-1.236641
1709332328321,0,-1.00415,-0.05957031,-0.06567383,-2.473282,0.5419847,-0.961832
1709332330953,0,-1.005371,-0.05273438,-0.08178711,-2.519084,0.3129771,-0.9923664
1709332333131,0,-1.008057,-0.0546875,-0.06860352,-2.137405,0.09160305,-0.9541985
1709332335238,0,-1.010254,-0.05273438,-0.05908203,-2.175573,0.3969466,-1.083969
1709332337359,0,-1.001953,-0.05957031,-0.05908203,-2.030534,0.1908397,-1.167939
1709332339472,0,-1.001465,-0.05981445,-0.08374023,-2.129771,0.3587786,-0.9694656
1709332341577,0,-0.9980469,-0.05859375,-0.07177734,-2.053435,0.3435115,-1.091603
1709332346768,0,-1.004639,-0.05444336,-0.06396484,-2.221374,0.0610687,-1.099237
1709332348887,0,-0.9907227,-0.0559082,-0.0534668,-2.221374,0.08396947,-1
1709332351045,0,-0.9960938,-0.05981445,-0.0715332,-1.908397,0.08396947,-1.091603
1709332353116,0,-0.9953613,-0.05932617,-0.04272461,-2,0.5267176,-1.045802
1709332355253,0,-1.004639,-0.04907227,-0.09082031,-2.450382,0.2290076,-1.038168
1709332357334,0,-1.008789,-0.05371094,-0.06616211,-2.335878,0.351145,-1.091603
1709332359475,0,-0.9934082,-0.05932617,-0.05566406,-2.40458,-0.2442748,-1.099237
1709332362064,0,-0.9938965,-0.05639648,-0.07446289,-2.389313,-0.1603053,-0.9770992
1709332364181,0,-1.008301,-0.05688477,-0.05395508,-2.152672,0.1374046,-1.175573
1709332366288,0,-1.001465,-0.06494141,-0.06323242,-2.129771,0.2137404,-1.221374
1709332368467,0,-1.003174,-0.05664063,-0.06713867,-2.022901,0.3587786,-1
1709332370575,0,-0.9868164,-0.06542969,-0.08837891,-1.664122,1.137405,-1.137405
1709332372694,0,-0.9973145,-0.06591797,-0.07983398,-2.671756,0.2900764,-1.137405
1709332374803,0,-1.017334,-0.0637207,-0.05761719,-1.358779,-0.09160305,-1.114504
1709332376961,0,-1.01416,-0.05737305,-0.0715332,-2.343511,0.3587786,-1.083969
1709332379023,0,-1.006104,-0.0480957,-0.07055664,-2.389313,0.1984733,-1.030534
1709332381157,0,-1.000732,-0.06030273,-0.07592773,-2.19084,0.1526718,-0.9923664
1709332383256,0,-1.004395,-0.05712891,-0.07543945,-1.862595,-0.07633588,-1.007634
1709332385368,0,-1.000244,-0.04882813,-0.06079102,-2.038168,0.4274809,-1.053435
1709332387480,0,-1.010986,-0.05249023,-0.06860352,-2.175573,0.259542,-1.038168
1709332390176,0,-0.9992676,-0.05493164,-0.06640625,-2.122137,0.3129771,-1.068702
1709332392276,0,-0.9941406,-0.04370117,-0.0847168,-2.328244,0.1603053,-1.053435
1709332394391,0,-0.9960938,-0.05761719,-0.09033203,-2.335878,0.2061069,-1.122137
1709332396505,0,-0.9995117,-0.06079102,-0.06445313,-2.152672,0.2824428,-1.129771
1709332401720,0,-0.9995117,-0.04663086,-0.08569336,-2.167939,0.1908397,-1.045802
1709332403794,0,-1.008301,-0.05639648,-0.06518555,-2.320611,0.4732824,-1.038168
1709332405847,0,-1.009766,-0.06323242,-0.06494141,-2.19084,0.3129771,-1.114504
1709332407960,0,-0.9990234,-0.05297852,-0.05639648,-2.167939,-0.02290076,-0.9847328
1709332410071,0,-0.9980469,-0.05053711,-0.07470703,-2.358779,0.389313,-1.091603
1709332412183,0,-1.004883,-0.04833984,-0.06298828,-2.183206,0.2366412,-0.9847328
1709332414298,0,-0.9912109,-0.05834961,-0.05810547,-2.251908,0.1603053,-1.076336
1709332416444,0,-0.9941406,-0.05078125,-0.06201172,-1.862595,-0.1374046,-0.9312977
1709332418549,0,-0.9907227,-0.06274414,-0.08007813,-2.259542,-0.05343511,-1.083969
1709332421145,0,-0.9960938,-0.0559082,-0.06005859,-2.320611,0.1526718,-1.022901
1709332423255,0,-1.00293,-0.05737305,-0.07006836,-2.198473,0.1679389,-1.083969
1709332425374,0,-1.001709,-0.06103516,-0.06225586,-2.152672,0.2519084,-1.068702
1709332427504,0,-0.9985352,-0.0559082,-0.07495117,-2.282443,0.08396947,-1.091603
1709332429607,0,-1.000488,-0.0534668,-0.08886719,-2.160305,0.5877862,-1.045802
1709332431711,0,-0.994873,-0.05493164,-0.06079102,-2.053435,-0.02290076,-1.068702
1709332433823,0,-1.001221,-0.05639648,-0.07861328,-2.167939,0.2061069,-1.030534
1709332435954,0,-0.9968262,-0.06884766,-0.06420898,-1.847328,0.2977099,-1.10687
1709332438048,0,-1.00415,-0.05810547,-0.07983398,-2.175573,0.2442748,-1.251908
1709332440152,0,-1.012695,-0.06152344,-0.07348633,-1.992366,0.2290076,-1.083969
1709332442218,0,-0.9958496,-0.0559082,-0.06982422,-2.175573,0.2748091,-1.122137
1709332444325,0,-0.9990234,-0.06054688,-0.05908203,-2.045802,0.08396947,-1.19084
1709332446435,0,-0.9907227,-0.06323242,-0.07006836,-2.236641,0.1679389,-1.099237
1709332449061,0,-1.006592,-0.05200195,-0.05004883,-2.198473,0.1603053,-1.160305
1709332451163,0,-1.000732,-0.05541992,-0.04418945,-2.221374,0.1450382,-1.129771
1709332453252,0,-0.998291,-0.05395508,-0.08129883,-2.274809,0.1603053,-0.9312977
1709332455327,0,-1.005371,-0.05664063,-0.07226563,-2.335878,0.3129771,-1.068702
1709332457446,0,-0.9956055,-0.05810547,-0.07080078,-2.442748,0.1450382,-1.045802
1709332459563,0,-1.002197,-0.04736328,-0.08325195,-2.40458,0.2519084,-1.068702
1709332461699,0,-0.9953613,-0.05102539,-0.06982422,-2.129771,0.03053435,-1.114504
1709332463779,0,-0.9987793,-0.05322266,-0.04931641,-2.145038,0.2061069,-0.9770992
1709332465887,0,-1.005127,-0.05566406,-0.07080078,-2.206107,0.3129771,-1.290076
1709332474086,0,-1.00293,-0.05395508,-0.05419922,-2.267176,0.2748091,-1.068702
1709332476134,0,-1.000732,-0.05712891,-0.0690918,-2.122137,0.4351145,-1.099237
1709332478246,0,-0.9992676,-0.04956055,-0.06542969,-2.183206,-0.1374046,-1.175573
1709332480357,0,-1.001709,-0.05957031,-0.08276367,-2.206107,0.03053435,-0.9770992
1709332482985,0,-0.9875488,-0.0480957,-0.04980469,-2.007634,-0.04580153,-0.8167939
1709332485095,0,-0.9953613,-0.06152344,-0.06347656,-2.083969,0.5114504,-1.083969
1709332487203,0,-1.002197,-0.05078125,-0.07714844,-2.206107,0.259542,-1.022901
1709332489325,0,-1.002441,-0.04882813,-0.06005859,-2.366412,0.2366412,-1.053435
1709332491432,0,-1.006104,-0.04907227,-0.078125,-2.091603,0.2900764,-0.9847328
1709332493541,0,-1.004883,-0.05541992,-0.06542969,-2.129771,0.08396947,-0.9923664
1709332495657,0,-0.9929199,-0.05297852,-0.05810547,-1.977099,0.1068702,-1.122137
1709332497768,0,-0.9978027,-0.05664063,-0.06567383,-2.053435,0.2748091,-1.068702
1709332499881,0,-1.004883,-0.05688477,-0.04418945,-2.236641,0.3664122,-0.9083969
1709332502010,0,-0.984375,-0.05664063,-0.08129883,-2.122137,0.05343511,-1.152672
1709332504141,0,-0.9956055,-0.05273438,-0.05712891,-2.358779,0.1908397,-1.175573
1709332506215,0,-0.9919434,-0.05664063,-0.06567383,-2.198473,-0.02290076,-1.053435
1709332508359,0,-0.9934082,-0.05761719,-0.06542969,-2.007634,0.1145038,-1.053435
1709332510962,0,-0.9980469,-0.05639648,-0.05615234,-2.122137,0.05343511,-1.045802
1709332513064,0,-0.9968262,-0.05371094,-0.06445313,-2.122137,0.1450382,-1.21374
1709332515123,0,-0.9970703,-0.04980469,-0.0715332,-2.274809,0.07633588,-1.061069
1709332517239,0,-0.9899902,-0.0546875,-0.06054688,-1.931298,0.09160305,-1.015267
1709332522427,0,-0.998291,-0.06103516,-0.06713867,-2.167939,0.07633588,-0.9770992
1709332524526,0,-1.009277,-0.05957031,-0.06005859,-2.206107,0.3053435,-1.030534
1709332526641,0,-0.9926758,-0.05517578,-0.06738281,-2.343511,0.03053435,-1.007634
1709332528750,0,-0.9990234,-0.06494141,-0.07080078,-2.236641,0.02290076,-1.030534
1709332530861,0,-1.006592,-0.05810547,-0.07983398,-2.129771,0.2137404,-0.9465649
1709332532979,0,-0.9963379,-0.05932617,-0.05419922,-2.045802,0.0610687,-1.083969
1709332535126,0,-1.006104,-0.05786133,-0.06176758,-2.129771,0.2977099,-1.221374
1709332537235,0,-0.9892578,-0.05883789,-0.05273438,-2.152672,0.06870229,-1.068702
1709332539318,0,-0.9953613,-0.05639648,-0.06005859,-2.290076,0.3053435,-1.19084
1709332541940,0,-0.9978027,-0.05395508,-0.05639648,-2.137405,0.3129771,-0.9694656
1709332544087,0,-0.9921875,-0.05688477,-0.05395508,-2.038168,0.1526718,-0.9923664
1709332546164,0,-1.001465,-0.05541992,-0.0769043,-1.984733,0.06870229,-0.9847328
1709332548282,0,-1.003418,-0.05493164,-0.07299805,-2.251908,0.06870229,-1.122137
1709332550388,0,-0.9975586,-0.05615234,-0.05908203,-2.21374,0.1755725,-1.038168
1709332552517,0,-0.9978027,-0.04956055,-0.078125,-2.236641,0.09923664,-1.137405
1709332554635,0,-0.9938965,-0.05249023,-0.05908203,-2.167939,0.1603053,-1.053435
1709332556729,0,-0.9919434,-0.05493164,-0.07910156,-2.137405,0.02290076,-1.076336
1709332558841,0,-0.9963379,-0.05078125,-0.07788086,-2.290076,0.1908397,-1.061069
1709332560951,0,-0.9980469,-0.05297852,-0.05737305,-2.221374,0.2137404,-1.068702
1709332563063,0,-0.9875488,-0.06054688,-0.06274414,-2.198473,-0.03816794,-0.9770992
1709332565180,0,-0.9968262,-0.05566406,-0.06860352,-2.21374,-0.09923664,-1.030534
1709332567291,0,-1.001709,-0.05541992,-0.07006836,-1.977099,0.03816794,-1.236641
1709332569915,0,-1.000732,-0.05761719,-0.0769043,-2.167939,0.389313,-1.10687
1709332572041,0,-1.001709,-0.05175781,-0.06103516,-2.10687,0.07633588,-1.183206
1709332574139,0,-0.998291,-0.0480957,-0.07421875,-2.458015,0.129771,-1.244275
1709332576256,0,-0.9990234,-0.05615234,-0.05810547,-2.328244,0.1221374,-0.9389313
1709332578360,0,-1.001465,-0.05175781,-0.05908203,-2.251908,0.259542,-0.9389313
1709332580508,0,-0.9919434,-0.04980469,-0.0859375,-2.236641,-0.06870229,-0.9007633
1709332582591,0,-0.9990234,-0.05908203,-0.06420898,-2.19084,0.04580153,-1.038168
1709332584695,0,-0.994873,-0.0559082,-0.05834961,-1.977099,0.3969466,-0.9847328
1709332586847,0,-0.9931641,-0.05200195,-0.06518555,-2.114504,0.1908397,-1.091603
1709332588922,0,-0.996582,-0.05908203,-0.06860352,-2.099237,0.2366412,-0.9847328
1709332590981,0,-0.9973145,-0.0534668,-0.0703125,-2.259542,0.3435115,-0.9465649
1709332593086,0,-1.000732,-0.05004883,-0.08300781,-2.412214,0.2213741,-1.206107
1709332595200,0,-0.9958496,-0.05908203,-0.04394531,-1.992366,0.08396947,-1.091603
1709332597826,0,-1.003418,-0.05688477,-0.06982422,-2.236641,0.2977099,-1.244275
1709332599932,0,-0.9946289,-0.06054688,-0.07543945,-2.137405,0.01526718,-1.137405
1709332602047,0,-1.001709,-0.06152344,-0.05371094,-1.854962,0.3969466,-1.167939
1709332604154,0,-1.005615,-0.05566406,-0.06567383,-2.29771,0.1603053,-1.175573
1709332606242,0,-0.9897461,-0.04760742,-0.0690918,-2.320611,-0.007633588,-1.183206
1709332608327,0,-0.9995117,-0.06054688,-0.05908203,-1.969466,-0.03053435,-0.961832
1709332610432,0,-1.004395,-0.05419922,-0.06542969,-2.282443,0.1679389,-1.129771
1709332612551,0,-0.9992676,-0.04907227,-0.0456543,-2.137405,0.129771,-1.122137
1709332614669,0,-1.008545,-0.05786133,-0.07495117,-2.114504,0.2137404,-1.206107
1709332616777,0,-1.001953,-0.0546875,-0.06005859,-2.244275,0.3816794,-1.10687
1709332618882,0,-1.006836,-0.05541992,-0.07104492,-2.206107,0.1679389,-1.022901
1709332621008,0,-1.001221,-0.05444336,-0.06323242,-2.282443,0.09160305,-1.152672
1709332623114,0,-1.010986,-0.0559082,-0.08203125,-2.549618,0.3206107,-1.053435
1709332625736,0,-0.994873,-0.0546875,-0.05932617,-2.29771,0.1679389,-1.083969
1709332627845,0,-0.9992676,-0.05126953,-0.08544922,-2.465649,0.2061069,-1.007634
1709332629992,0,-1.003662,-0.0546875,-0.06640625,-2.068702,0.3435115,-1.175573
1709332632104,0,-1.006348,-0.05761719,-0.07495117,-2.129771,0.389313,-0.9389313
1709332634185,0,-0.996582,-0.04907227,-0.07958984,-2.274809,-0.05343511,-1.061069
1709332636299,0,-0.9980469,-0.05566406,-0.07226563,-2.175573,0.2519084,-1.129771
1709332638408,0,-1.010254,-0.05664063,-0.06152344,-2.183206,0.3129771,-1.099237
1709332640521,0,-1.002197,-0.06005859,-0.07617188,-2.122137,0.4503817,-1.007634
1709332642635,0,-0.9953613,-0.05786133,-0.07006836,-2.114504,-0.2442748,-0.9465649
1709332644745,0,-0.9916992,-0.0559082,-0.05297852,-2.129771,0.03053435,-0.9541985
1709332646855,0,-0.9914551,-0.0534668,-0.05224609,-2.343511,-0.03816794,-1.038168
1709332648972,0,-1.001709,-0.05981445,-0.06713867,-2.099237,0.2900764,-1.030534
1709332651082,0,-0.9951172,-0.05566406,-0.07373047,-2.320611,0.1832061,-1.007634
1709332653751,0,-1.000977,-0.05639648,-0.06201172,-2.236641,0.3664122,-0.9847328
1709332655905,0,-0.9941406,-0.05273438,-0.08349609,-2.175573,0.1908397,-1.137405
1709332657998,0,-0.9885254,-0.05444336,-0.07910156,-2.351145,-0.007633588,-1.076336
1709332660109,0,-1.005615,-0.05664063,-0.06420898,-2.29771,0.4427481,-1.068702
1709332662250,0,-1.000732,-0.05517578,-0.05664063,-2.282443,0.2137404,-1.10687
1709332664337,0,-0.9990234,-0.05371094,-0.09155273,-2.229008,0.01526718,-1.053435
1709332666451,0,-1.010254,-0.06201172,-0.06323242,-2.244275,0.5877862,-1.045802
1709332668557,0,-1.006592,-0.05566406,-0.04980469,-2.312977,0.4198473,-1.015267
1709332670675,0,-1.007324,-0.05444336,-0.08105469,-2.251908,0.08396947,-0.9312977
1709332672789,0,-0.9943848,-0.06298828,-0.07373047,-2.083969,0.4503817,-1.038168
1709332678001,0,-0.9985352,-0.05786133,-0.05786133,-2.374046,0.0610687,-1.122137
1709332680081,0,-0.994873,-0.06152344,-0.05981445,-2.198473,0.09923664,-1.083969
1709332682192,0,-1.006348,-0.05810547,-0.07446289,-2.381679,0.3282443,-1.083969
1709332684891,0,-0.9897461,-0.06689453,-0.07788086,-2.244275,0.129771,-1.061069
1709332686991,0,-1.005615,-0.0546875,-0.06884766,-2.374046,0.3587786,-1.068702
1709332689110,0,-0.9975586,-0.05517578,-0.06933594,-2.152672,0.1603053,-1.045802
1709332691223,0,-1.003174,-0.05395508,-0.07568359,-2.152672,0.1755725,-1.167939
1709332693336,0,-1.008789,-0.06103516,-0.04370117,-2.068702,0.1908397,-1.160305
1709332695442,0,-0.994873,-0.05224609,-0.07446289,-1.977099,0.07633588,-1.045802
1709332697560,0,-0.9934082,-0.05395508,-0.06274414,-2.251908,0,-1.068702
1709332699669,0,-1.001465,-0.06396484,-0.07495117,-2.030534,0.1526718,-1.061069
1709332701806,0,-1.002197,-0.05175781,-0.05493164,-2.061069,0.129771,-1.183206
1709332703895,0,-1.001465,-0.05175781,-0.08203125,-2.312977,0.4045802,-1
1709332706073,0,-1.010254,-0.06103516,-0.06835938,-2.083969,0.1984733,-1.015267
1709332711250,0,-1.002686,-0.04956055,-0.06884766,-2.312977,0.2213741,-0.9770992
1709332713368,0,-1.003418,-0.05908203,-0.06567383,-2.328244,0.1221374,-0.9923664
1709332715994,0,-0.9904785,-0.05883789,-0.0559082,-2.267176,0.1374046,-1.145038
1709332718105,0,-1.000732,-0.05371094,-0.08105469,-2.152672,-0.03816794,-1.076336
1709332720216,0,-1.000977,-0.0534668,-0.08129883,-2.114504,0.4122138,-0.961832
1709332722323,0,-0.9941406,-0.05004883,-0.06738281,-2.068702,0.1068702,-1.114504
1709332724381,0,-1.002197,-0.06176758,-0.07226563,-2.236641,0.4885496,-0.9770992
1709332726490,0,-0.984375,-0.05517578,-0.06152344,-2.259542,0.3740458,-1.022901
1709332728607,0,-1.000488,-0.06152344,-0.07421875,-2.274809,0.4427481,-1.068702
1709332730758,0,-0.9885254,-0.06005859,-0.07055664,-2.053435,-0.03053435,-1.10687
1709332732827,0,-0.994873,-0.05737305,-0.06787109,-2.389313,0.1832061,-1.045802
1709332734940,0,-1.000732,-0.05297852,-0.0690918,-2.259542,0.2061069,-1.114504
1709332737054,0,-0.9958496,-0.05224609,-0.08203125,-2.10687,0.1145038,-1.19084
1709332739161,0,-1.005859,-0.05175781,-0.05493164,-2.160305,0.3740458,-1.244275
1709332741304,0,-1.007324,-0.05297852,-0.06787109,-2.21374,0.5419847,-1.114504
1709332743906,0,-0.9987793,-0.06103516,-0.07006836,-2.29771,0.1221374,-1.038168
1709332746014,0,-1.001465,-0.05175781,-0.07763672,-2.419847,0.2366412,-1.091603
1709332748129,0,-1.000488,-0.05444336,-0.05810547,-2.152672,0.129771,-1.068702
1709332750244,0,-0.9904785,-0.06103516,-0.07177734,-2.152672,0.01526718,-1.038168
1709332752363,0,-0.9968262,-0.05908203,-0.06884766,-2.21374,0.0610687,-1.244275
1709332754466,0,-1.007324,-0.04614258,-0.07470703,-2.427481,0.5877862,-1
1709332756572,0,-1.004883,-0.05151367,-0.06030273,-2.328244,0.2824428,-0.9312977
1709332758693,0,-0.9926758,-0.05004883,-0.05688477,-1.984733,-0.1526718,-1.129771
1709332760793,0,-1.000488,-0.06030273,-0.04345703,-2.10687,0,-1.10687
1709332762852,0,-0.9987793,-0.05957031,-0.06005859,-2.312977,0.2061069,-1.129771
1709332764956,0,-1.00293,-0.06347656,-0.07055664,-2.396947,0.3206107,-1.015267
1709332767029,0,-1.001465,-0.05664063,-0.05908203,-2.381679,0.1450382,-1.152672
1709332769121,0,-0.9934082,-0.05297852,-0.05493164,-2.068702,-0.01526718,-1.137405
1709332771753,0,-0.9934082,-0.04956055,-0.07763672,-2.114504,-0.3282443,-1.038168
1709332773859,0,-0.9970703,-0.05249023,-0.07983398,-2.198473,-0.06870229,-0.9923664
1709332775968,0,-1.005615,-0.05834961,-0.06005859,-2.137405,0.1603053,-1.137405
1709332778081,0,-0.9956055,-0.04760742,-0.06958008,-2.389313,0.129771,-1.022901
